Year;CITATION;SAMPLE NAME;UNIQUE_ID;LOCATION;LOCATION COMMENT;LATITUDE (MIN.);LONGITUDE (MIN.);LATITUDE (MAX.);LONGITUDE (MAX.);ELEVATION (MIN.);ELEVATION (MAX.);SAMPLING TECHNIQUE;LAND/SEA (SAMPLING);ROCK TYPE;ROCK NAME;ROCK TEXTURE;SAMPLE COMMENT;AGE (MIN.);AGE (MAX.);GEOLOGICAL AGE;GEOLOGICAL AGE PREFIX;ALTERATION;ALTERATION TYPE;TYPE OF MATERIAL;MINERAL / COMPONENT;SPOT (MINERAL);CRYSTAL;RIM / CORE (MINERAL GRAINS);PRIMARY/SECONDARY;INCLUSION TYPE;MINERAL (INCLUSION);RIM / CORE (INCLUSION);HOSTMINERAL (INCLUSION);HEATING;SIO2(WT%);TIO2(WT%);AL2O3(WT%);CR2O3(WT%);FE2O3T(WT%);FE2O3(WT%);FEOT(WT%);FEO(WT%);CAO(WT%);MGO(WT%);MNO(WT%);NIO(WT%);K2O(WT%);;;;NA2O(WT%);P2O5(WT%);H2O(WT%);H2OP(WT%);H2OM(WT%);CO2(WT%);F(WT%);CL(WT%);LOI(WT%);K(WT%);LI(PPM);BE(PPM);B(PPM);P(PPM);AR36(CCMSTP/G);AR40(CCMSTP/G);AR40(MOL/G);K(PPM);SC(PPM);TI(PPM);V(PPM);;;;CR(PPM);;;;MN(PPM);CO(PPM);NI(PPM): altern. values or methods;;;;CU(PPM);ZN(PPM);GA(PPM);GE(PPM);AS(PPM);SE(PPM);BR(PPM);RB(PPM): altern. values or methods;;;;SR(PPM): altern. values or methods;;;;Y(PPM): altern. values or methods;;;;ZR(PPM): altern. values or methods;;;;NB(PPM): altern. values or methods;;;;MO(PPM);AG(PPM);CD(PPM);IN(PPM);SN(PPM);SB(PPM);CS(PPM);BA(PPM): altern. values or methods;;;;LA(PPM): altern. values or methods;;;;CE(PPM): altern. values or methods;;;;PR(PPM);ND(PPM): altern. values or methods;;;;SM(PPM): altern. values or methods;;;;EU(PPM);GD(PPM);TB(PPM);DY(PPM);HO(PPM);ER(PPM);TM(PPM);YB(PPM);LU(PPM);HF(PPM);TA(PPM): altern. values or methods;;;;W(PPM);RE(PPT);OS(PPT);IR(PPB);AU(PPB);TL(PPM);PB(PPM);PB206(PPM);BI(PPM);RA(PPT);TH(PPM): altern. values or methods;;;;U(PPM);ND143_ND144;ND143_ND144_INI;EPSILON_ND;EPSILON_ND_INI;SM147_ND144;SR87_SR86;SR87_SR86_INI;RB87_SR86;PB206_PB204;PB207_PB204;PB207_PB206;PB208_PB204;OS187_OS188;RE187_OS188;HF176_HF177;HF176_HF177_INI;EPSILON_HF;EPSILON_HF_INI;LU176_HF177;YB176_HF177;PB206_U238;PB207_U235;PB208_TH232;RA226_TH230_ACT;TH230_TH232_ACT;TH232_U238;U238_TH230_ACT;U238_TH232_ACT;D7LI(PER MIL);D18O(PER MIL);D18O(VS SMOW);D18O(VS VSMOW);D29SI(VS NBS28);D30SI(VS NBS28);D41K(VS SRM3141A);D49TI(VS OL-TI);D65CU(VS NBS-976);D66ZN(VS JMC-LYON);D68ZN(VS JMC-LYON);D98_95MO(VS NIST3134);ALBITE(MOL%);ANORTHITE(MOL%);ENSTATITE(MOL%);FERROSILITE(MOL%);ORTHOCLASE(MOL%);WOLLASTONITE(MOL%);AGE(MA): altern. values or methods;;;;AGE_PB207_PB206(MA);AGE_PB207_U235(MA);AGE_PB206_U238(MA);AGE_PB208_TH232(MA);
2012;[16285] MAO QIOGUI (2012);samp. 08LY03-01;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;WHOLE ROCK;;;;;;;;;;;65.24;0.5;15.37;;3.14;;;1.8;3.47;2.01;0.05;;1.81;XRF;;;5.73;0.19;;;;;;;2.11;;;;;;;;;;;;44;ICPMS;;;49.1;ICPMS;;;;8.66;35.6;ICPMS;;;12;58.1;18.8;;;;;68.2;ICPMS;;;404;ICPMS;;;10.1;ICPMS;;;375;ICPMS;;;5.73;ICPMS;;;;;;;;;1.49;312;ICPMS;;;23.2;ICPMS;;;44.7;ICPMS;;;5.43;19.9;ICPMS;;;3.47;ICPMS;;;1;3.1;0.39;2.07;0.39;1.1;0.16;0.99;0.15;8.23;0.41;ICPMS;;;;;;;;;9.87;;;;5.66;ICPMS;;;1.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[16285] MAO QIOGUI (2012);samp. 08LY03-02;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;WHOLE ROCK;;;;;;;;;;;65.51;0.48;15.38;;2.92;;;1.7;3.34;2.01;0.04;;1.86;XRF;;;5.71;0.19;;;;;;;2.19;;;;;;;;;;;;43.5;ICPMS;;;54.9;ICPMS;;;;8.42;34.4;ICPMS;;;5.72;60.4;19.1;;;;;69.6;ICPMS;63.3;TIMS_ID;406;ICPMS;358;TIMS_ID;10.2;ICPMS;;;395;ICPMS;;;4.76;ICPMS;;;;;;;;;1.59;294;ICPMS;;;23;ICPMS;;;43.6;ICPMS;;;5.29;20;ICPMS;17.5;TIMS_ID;3.74;ICPMS;2.71;TIMS_ID;1;3;0.35;1.82;0.35;1.06;0.14;0.94;0.13;8.3;0.4;ICPMS;;;;;;;;;10.1;;;;5.95;ICPMS;;;1.39;0.512415;;;;0.0938;0.708642;;0.5122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[16285] MAO QIOGUI (2012);samp. 08LY03-03;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;WHOLE ROCK;;;;;;;;;;;65.26;0.5;15.55;;3.05;;;1.75;3.04;1.92;0.04;;1.98;XRF;;;5.92;0.19;;;;;;;2.18;;;;;;;;;;;;47.6;ICPMS;;;42.2;ICPMS;;;;8.75;32.6;ICPMS;;;9.34;58;19.4;;;;;84.9;ICPMS;;;348;ICPMS;;;10.3;ICPMS;;;388;ICPMS;;;5.16;ICPMS;;;;;;;;;1.69;298;ICPMS;;;22.9;ICPMS;;;43.9;ICPMS;;;5.25;20.1;ICPMS;;;3.58;ICPMS;;;1.02;3.08;0.38;1.97;0.36;1.07;0.15;0.97;0.14;8.59;0.35;ICPMS;;;;;;;;;9.54;;;;5.85;ICPMS;;;1.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[16285] MAO QIOGUI (2012);samp. 08LY03-04;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;WHOLE ROCK;;;;;;;;;;;65.55;0.49;15.38;;3.1;;;2.2;2.87;1.93;0.05;;1.99;XRF;;;5.65;0.18;;;;;;;2.43;;;;;;;;;;;;46.3;ICPMS;;;47.6;ICPMS;;;;8.61;33;ICPMS;;;22.3;57.7;19.1;;;;;74.7;ICPMS;;;462;ICPMS;;;10.1;ICPMS;;;385;ICPMS;;;4.94;ICPMS;;;;;;;;;1.62;417;ICPMS;;;22.8;ICPMS;;;43.6;ICPMS;;;5.36;19.6;ICPMS;;;3.52;ICPMS;;;0.98;3;0.37;2;0.38;1.04;0.14;0.94;0.13;7.94;0.35;ICPMS;;;;;;;;;8.65;;;;5.64;ICPMS;;;1.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[16285] MAO QIOGUI (2012);samp. 08LY03-06;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;WHOLE ROCK;;;;;;;;;;;65.99;0.44;15.38;;2.94;;;2.4;2.95;1.91;0.04;;1.93;XRF;;;5.61;0.17;;;;;;;2.24;;;;;;;;;;;;39.1;ICPMS;;;42.9;ICPMS;;;;7.55;34.8;ICPMS;;;14.5;50.6;18.3;;;;;71.5;ICPMS;68.9;TIMS_ID;481;ICPMS;458;TIMS_ID;8.85;ICPMS;;;374;ICPMS;;;4.36;ICPMS;;;;;;;;;1.44;470;ICPMS;;;22.2;ICPMS;;;41.1;ICPMS;;;5;18.4;ICPMS;17.2;TIMS_ID;3.16;ICPMS;2.63;TIMS_ID;0.89;2.76;0.32;1.61;0.31;0.93;0.12;0.8;0.12;7.78;0.31;ICPMS;;;;;;;;;9.57;;;;5.59;ICPMS;;;1.29;0.512422;;;;0.0924;0.708677;;0.4357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;;;;150;SIMS;;;358;;;;;;;;;;;0.05463;;;;;;;;;;0.0667;0.50253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;397;413.4;416.4;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;;;;328;SIMS;;;591;;;;;;;;;;;0.05573;;;;;;;;;;0.0676;0.51934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;441.4;424.7;421.6;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;;;;318;SIMS;;;471;;;;;;;;;;;0.0546;;;;;;;;;;0.0685;0.51593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;395.8;422.4;427.3;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;;;;180;SIMS;;;458;;;;;;;;;;;0.05504;;;;;;;;;;0.0686;0.52053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414;425.5;427.6;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;;;;132;SIMS;;;372;;;;;;;;;;;0.05623;;;;;;;;;;0.0674;0.52226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;461.6;426.7;420.2;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;212;SIMS;;;474;;;;;;;;;;;0.05454;;;;;;;;;;0.0691;0.51962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393.5;424.9;430.7;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;127;SIMS;;;313;;;;;;;;;;;0.05537;;;;;;;;;;0.0678;0.51768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.3;423.6;422.9;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;;;;220;SIMS;;;533;;;;;;;;;;;0.05498;;;;;;;;;;0.0684;0.51847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;411.4;424.1;426.5;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;;;;131;SIMS;;;360;;;;;;;;;;;0.0539;;;;;;;;;;0.0672;0.49916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;367;411.1;419;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;124;SIMS;;;390;;;;;;;;;;;0.0552;;;;;;;;;;0.0666;0.50675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.5;416.3;415.5;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;;;;265;SIMS;;;556;;;;;;;;;;;0.05502;;;;;;;;;;0.069;0.52384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;413.2;427.7;430.4;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;;;;287;SIMS;;;662;;;;;;;;;;;0.05552;;;;;;;;;;0.0689;0.52781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.4;430.4;429.8;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;;;;200;SIMS;;;326;;;;;;;;;;;0.05689;;;;;;;;;;0.0689;0.54042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;487.2;438.7;429.5;;
2012;[16285] MAO QIOGUI (2012);samp. LYB19;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;;201;SIMS;;;478;;;;;;;;;;;0.05571;;;;;;;;;;0.0679;0.52184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440.9;426.4;423.7;;
2012;[16285] MAO QIOGUI (2012);samp. 08L05;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;;348;SIMS;;;177;;;;;;;;;;;0.05374;;;;;;;;;;0.0593;0.43955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;360.2;369.9;371.5;;
2012;[16285] MAO QIOGUI (2012);samp. 08L05;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;135;SIMS;;;351;;;;;;;;;;;0.0542;;;;;;;;;;0.0603;0.45037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;379.5;377.5;377.2;;
2012;[16285] MAO QIOGUI (2012);samp. 08L05;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;32;SIMS;;;90;;;;;;;;;;;0.05311;;;;;;;;;;0.0587;0.43013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;333.4;363.3;368;;
2012;[16285] MAO QIOGUI (2012);samp. 08L05;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;85;SIMS;;;152;;;;;;;;;;;0.05464;;;;;;;;;;0.0601;0.453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;397.6;379.4;376.4;;
2012;[16285] MAO QIOGUI (2012);samp. 08L05;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;;;;259;SIMS;;;283;;;;;;;;;;;0.054;;;;;;;;;;0.0601;0.44724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;370.9;375.3;376.1;;
2012;[16285] MAO QIOGUI (2012);samp. 08L05;;CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / GANSU PROVINCE;LIUYUAN AREA, SOUTHERN BEISHAN AREA;41.1;95.5;41.1;95.5;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;PALEOZOIC;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);ZIRCON;;;;PRIMARY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;309;SIMS;;;223;;;;;;;;;;;0.05426;;;;;;;;;;0.0594;0.44405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;382;373.1;371.7;;
