"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","ELEVATION (MIN.)","ELEVATION (MAX.)","SAMPLING TECHNIQUE","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","ERUPTION MONTH","ERUPTION YEAR","ALTERATION","ALTERATION TYPE","TYPE OF MATERIAL","MINERAL / COMPONENT","SPOT (MINERAL)","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","INCLUSION TYPE","MINERAL (INCLUSION)","RIM / CORE (INCLUSION)","HOSTMINERAL (INCLUSION)","HEATING","HEATING TEMPERATURE (?C)","SIO2(WT%): altern. values or methods","Unnamed: 39","Unnamed: 40","Unnamed: 41","TIO2(WT%): altern. values or methods","Unnamed: 43","Unnamed: 44","Unnamed: 45","ZRO2(WT%)","AL2O3(WT%): altern. values or methods","Unnamed: 48","Unnamed: 49","Unnamed: 50","CR2O3(WT%)","V2O3(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%): altern. values or methods","Unnamed: 58","Unnamed: 59","Unnamed: 60","MGO(WT%): altern. values or methods","Unnamed: 62","Unnamed: 63","Unnamed: 64","MNO(WT%): altern. values or methods","Unnamed: 66","Unnamed: 67","Unnamed: 68","BAO(WT%)","SRO(WT%)","NIO(WT%)","ZNO(WT%)","K2O(WT%): altern. values or methods","Unnamed: 74","Unnamed: 75","Unnamed: 76","NA2O(WT%): altern. values or methods","Unnamed: 78","Unnamed: 79","Unnamed: 80","P2O5(WT%): altern. values or methods","Unnamed: 82","Unnamed: 83","Unnamed: 84","H2O(WT%): altern. values or methods","Unnamed: 86","Unnamed: 87","Unnamed: 88","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","F(WT%): altern. values or methods","Unnamed: 93","Unnamed: 94","Unnamed: 95","CL(WT%): altern. values or methods","Unnamed: 97","Unnamed: 98","Unnamed: 99","SO3(WT%)","S(WT%)","LOI(WT%)","FE(WT%)","FES2(WT%)","CA(WT%)","K(WT%)","NA(WT%)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE4(CCMSTP/G)","LI(PPM)","BE(PPM)","B(PPM): altern. values or methods","Unnamed: 114","Unnamed: 115","Unnamed: 116","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","SI(PPM)","P(PPM)","S(PPM)","CL(PPM)","AR36(CCMSTP/G)","AR40(AT/G)","AR40(CCMSTP/G): altern. values or methods","Unnamed: 128","Unnamed: 129","Unnamed: 130","AR40(MOL/G)","AR40(PPM)","AR40(PPB)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM): altern. values or methods","Unnamed: 140","Unnamed: 141","Unnamed: 142","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","BR(PPM)","RB(PPM): altern. values or methods","Unnamed: 154","Unnamed: 155","Unnamed: 156","SR(PPM): altern. values or methods","Unnamed: 158","Unnamed: 159","Unnamed: 160","Y(PPM): altern. values or methods","Unnamed: 162","Unnamed: 163","Unnamed: 164","ZR(PPM): altern. values or methods","Unnamed: 166","Unnamed: 167","Unnamed: 168","NB(PPM): altern. values or methods","Unnamed: 170","Unnamed: 171","Unnamed: 172","MO(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM): altern. values or methods","Unnamed: 178","Unnamed: 179","Unnamed: 180","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM): altern. values or methods","Unnamed: 186","Unnamed: 187","Unnamed: 188","LA(PPM)","CE(PPM): altern. values or methods","Unnamed: 191","Unnamed: 192","Unnamed: 193","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM): altern. values or methods","Unnamed: 209","Unnamed: 210","Unnamed: 211","TL(PPM)","PB(PPM)","PB206(PPM)","PB207(PPM)","PB208(PPM)","BI(PPM)","TH(PPM)","TH232(PPM)","U(PPM)","U238(PPM)","CO2(PPM)","ND143_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB206_PB207","PB206_PB208","PB207_PB204","PB207_PB206","PB208_PB204","PB208_PB206","HF176_HF177","EPSILON_HF_INI","LU176_HF177","HE3_HE4","HE3_HE4(R/R(A))","AR36_AR38","AR36_AR39","AR37_AR39","AR40_AR36","AR40_AR38","AR40_AR39","AR40_K40","PB206_U238","PB207_U235","PB208_TH232","TH230_TH232_ACT","TH232_TH230_ACT","U238_PB206","U238_TH232_ACT","D11B(VS NBS951): altern. values or methods","Unnamed: 253","Unnamed: 254","Unnamed: 255","B11_B10","D18O(VS SMOW)","D18O(VS VSMOW)","DD(VS SMOW)","DD(VS VSMOW)","ALBITE(MOL%)","ALMANDINE(MOL%)","ANORTHITE(MOL%)","ANDRADITE(MOL%)","CELSIAN(MOL%)","ENSTATITE(MOL%)","FORSTERITE(MOL%)","FERROSILITE(MOL%)","GROSSULAR(MOL%)","ORTHOCLASE(MOL%)","PYROPE(MOL%)","SPESSARTINE(MOL%)","ULVOSPINEL(MOL%)","WOLLASTONITE(MOL%)","AGE(KA): altern. values or methods","Unnamed: 276","Unnamed: 277","Unnamed: 278","Unnamed: 279","Unnamed: 280","AGE(MA): altern. values or methods","Unnamed: 282","Unnamed: 283","Unnamed: 284","Unnamed: 285","Unnamed: 286","Unnamed: 287","Unnamed: 288","AGE_PB207_PB206(MA)","AGE_PB207_U235(MA)","AGE_PB206_U238(MA)","AGE_PB208_TH232(MA)","Unnamed: 293"
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 114","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","TE ARAAKA","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.32","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.13E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 116","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","RUAMATA PUMICE CONE","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 274","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","POST-A, LAVA SHIELD","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.31","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.32E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 275","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","POST-A, LAVA SHIELD","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.81E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 277","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","TARATIMI","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.35","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.81E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 279","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","NE LAVA SHIELD, OTURU DIKE","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.34","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.56E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 279","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","NE LAVA SHIELD, OTURU DIKE","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.34","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 281","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","NE LAVA SHIELD","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.37","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.21E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 284","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","POST-A, PARETAO DOME","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 284","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","POST-A, PARETAO DOME","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.05E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 286","243308","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","WESTERN LAVA SHIELD SEGMENT","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.14E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 288","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","NE SHIELD, INNER WALL","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.32E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 289","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","NE LAVA SHIELD","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.37","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.58E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 289","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","NE LAVA SHIELD","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.37","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.04E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 290","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","NE LAVA SHIELD","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.13E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","K-AR","","","","","","","","","","","","","","","","",""
"1992"," [8892] HOUGHTON B. F. (1992)","samp. MP 293","","NEW ZEALAND / COROMANDEL-TAUPO / TAUPO VOLCANIC ZONE / MAYOR ISLAND / ROTOEHU ASH","WESTERN LAVA SHIELD SEGMENT","-37.28","176.25","-37.28","176.25","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","VOLCANIC GLASS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.34","AES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4E-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","K-AR","","","","","","","","","","","","","","","","",""
"1976"," [9047] DRAKE R. E. (1976)","samp. 48","","ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAMPANARIO FORMATION","","-35.5","-70.5","-36","-71","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","SPHERULITIC","BIOTITE OBSIDIAN","","","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","BIOTITE","","","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.62","","","","","","","","","","","","","","","","","","","","","","","","","3.11E-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","K-AR","","","","","","","","","","",""
"1998"," [9082] CHERNET T. (1998)","samp. 2C712-68A","","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / GARA GUMBI FORMATION","ASEBOT","9.2706","40.5794","9.2706","40.5794","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","","OBSIDIAN","","","","","","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.84","DCPAES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.77E-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","K-AR","","","","","","","","","","",""
