"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","ELEVATION (MIN.)","ELEVATION (MAX.)","SAMPLING TECHNIQUE","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","TYPE OF MATERIAL","MINERAL / COMPONENT","SPOT (MINERAL)","CRYSTAL","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","V2O3(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","ZNO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","F(WT%)","CL(WT%)","S(WT%)","LOI(WT%)","K(WT%)","LI(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","S(PPM)","CL(PPM)","AR40(AT/G)","AR40(CCMSTP/G)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","PB(PPM)","TH(PPM)","U(PPM): altern. values or methods","","","","ND143_ND144","ND143_ND144_INI","SR87_SR86","RB87_SR86","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","AR40_AR39","D18O(VS SMOW)","D18O(VS VSMOW)","ALBITE(MOL%)","ANORTHITE(MOL%)","ENSTATITE(MOL%)","FERROSILITE(MOL%)","ORTHOCLASE(MOL%)","WOLLASTONITE(MOL%)","AGE(MA): altern. values or methods","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","13","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.28603","","31.272","","","","","","","","","","","","13.212","","","","","","5.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01266","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","14","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.73013","","44.768","","","","","","","","","","","","15.343","","","","","","5.028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02586","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","15","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.06143","","43.773","","","","","","","","","","","","10.538","","","","","","4.883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03685","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","16","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.22966","","125.594","","","","","","","","","","","","8.3","","","","","","5.314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01378","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","17","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.22966","","591.705","","","","","","","","","","","","20.304","","","","","","3.101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01188","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","18","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","171.42156","","358.413","","","","","","","","","","","","1151.339","","","","","","3.566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01004","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","19","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","0","","","","","","17.871","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58458","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","20","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","0","","","","","","16.835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","21","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.66817","","543","","","","","","","","","","","","41","","","","","","4.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05636","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","22","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.43749","","261","","","","","","","","","","","","17.38","","","","","","1.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02473","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","23","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","202.71864","","34.568","","","","","","","","","","","","223.587","","","","","","1.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","24","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","226.0158","","369.29","","","","","","","","","","","","83.08","","","","","","5.274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12013","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","25","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","389.6521","","7224.156","","","","","","","","","","","","750.472","","","","","","5.632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.23524","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","26","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","305.11455","","764.704","","","","","","","","","","","","196.955","","","","","","3.691","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.78375","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","27","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","324.5797","","750.762","","","","","","","","","","","","212.937","","","","","","4.031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.86081","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","28","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.43248","","46.926","","","","","","","","","","","","11.455","","","","","","4.638","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","29","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","214.95337","","299.403","","","","","","","","","","","","27.652","","","","","","5.061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22893","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","30","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","471.16107","","1272.318","","","","","","","","","","","","556.682","","","","","","5.035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41588","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20192] GÖTZE J. (2016)","samp. Z1","","EUROPEAN OROGENIC BELT - PALEOZOIC / GERMANY / ERZGEBIRGE / PLANITZ FORMATION","ZWICKAU","50.7","13.5","50.7","13.5","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","AGATE","31","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","667.29467","","3167.087","","","","","","","","","","","","1878.277","","","","","","2.953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.60292","ICPMS_LA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20300] LARSEN L. M. (2016)","samp. 438740","","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND / NAQERLOQ FORMATION, NUK TAKISOQ MEMBER","","71.0893","-53.9092","71.0893","-53.9092","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","CENOZOIC","","WHOLE ROCK","","","","","69.783","0.284","12.908","","","","1.05","","1.13","1.266","0.446","0.044","","","4.142","3.9","0.02","","","","","","","","4.726","","","","","","","","","","","","2.113","","15.138","23.314","","","2.121","7.85","13.225","166.795","37.61","","","169.378","83.881","79.36","295.72","95.395","","","","","0","760.095","128.216","239.741","24.381","81.284","16.009","1.367","16.627","2.475","13.78","2.697","7.825","1.045","6.381","0.88","10.163","4.83","","36.458","26.97","7.109","ICPMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2016"," [20300] LARSEN L. M. (2016)","samp. 438740","","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND / NAQERLOQ FORMATION, NUK TAKISOQ MEMBER","","71.0893","-53.9092","71.0893","-53.9092","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","PITCHSTONE","","PITCHSTONE","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","FELDSPAR","","","PRIMARY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.94","AR-AR","55.69","AR-AR","","","","",

Download from GEOROC - Geochemical Database
Date of Query: Friday, April 11, 2025
Please note: There is a List of your Query Criteria at the End of this Sheet.


References:
"[510] HAMILTON E. I.:   THE DETERMINATION OF URANIUM IN ROCKS AND MINERALS BY THE DELAYED NEUTRON METHOD |  EARTH PLANET. SCI. LETT. 1    [1966]  77-81  | doi: 10.1016/0012-821X(66)90109-9"
"[540] CARMICHAEL I. S. E.:   TRACHYTES AND THEIR FELDSPAR PHENOCRYSTS |  MINERAL. MAG. 34    [1965]  107-125  | doi: 10.1180/minmag.1965.034.268.09"
"[1346] TAYLOR H. P. JR.:   THE OXYGEN ISOTOPE GEOCHEMISTRY OF IGNEOUS ROCKS |  CONTRIB. MINERAL. PETROL. 19    [1968]  1-71  | doi: 10.1007/BF00371729"
"[1375] CARMICHAEL I. S. E.:   THE IRON-TITANIUM OXIDES OF SALIC VOLCANIC ROCKS AND THEIR ASSOCIATED FERROMAGNESIAN SILICATES |  CONTRIB. MINERAL. PETROL. 14    [1967]  36-64  | doi: 10.1007/BF00370985"
"[1435] SHEPHERD E. S.:   THE GASES IN ROCKS AND SOME RELATED PROBLEMS |  AM. J. SCI. 5TH SER. 35A    [1938]  311-351 "
"[1628] MOORBATH S., WALKER G. P. L.:   STRONTIUM ISOTOPE INVESTIGATION OF IGNEOUS ROCKS FROM ICELAND |  NATURE 207    [1965]  837-840  | doi: 10.1038/207837a0"
"[1633] CARMICHAEL I. S. E.:   THE CRYSTALLIZATION OF FELDSPAR IN VOLCANIC ACID LIQUIDS |  QUART. J. GEOL. SOC. LONDON 119    [1963]  95-131  | doi: 10.1144/gsjgs.119.1.0095"
"[1737] CARMICHAEL I. S. E.:   THE PYROXENES AND OLIVINES FROM SOME TERTIARY ACID GLASSES |  J. PETROL. 1    [1960]  309-336  | doi: 10.1093/petrology/1.1.309"
"[1770] TIWARI B. D.:   MAGMATIC DIFFERENTIATION OF THE VOLCANICS AT PAVAGARH, GUJARAT, INDIA |  BULL. VOLCANOL. 35    [1972]  1129-1177  | doi: 10.1007/BF02596869"
"[1884] CARMICHAEL I. S. E.:   A NOTE ON THE COMPOSITION OF SOME NATURAL GLASSES |  GEOL. MAG. 99    [1962]  253-264  | doi: 10.1017/S0016756800058295"
"[1936] CARMICHAEL I. S. E.:   THE FELDSPAR PHENOCRYSTS OF SOME TERTIARY ACID GLASSES |  MINERAL. MAG. 32    [1960]  587-608  | doi: 10.1180/minmag.1960.032.251.01"
"[2027] CARMICHAEL I. S. E.:   THE OCCURRENCE OF MAGNESIAN PYROXENES AND MAGNETITE IN PORPHYRITIC ACID GLASSES |  MINERAL. MAG. 33    [1962]  394-403  | doi: 10.1180/minmag.1963.033.260.05"
"[2051] CARMICHAEL I. S. E., MCDONALD A.:   THE GEOCHEMISTRY OF SOME NATURAL ACID GLASSES FROM THE NORTH ATLANTIC TERTIARY VOLCANIC PROVINCE |  GEOCHIM. COSMOCHIM. ACTA 25    [1961]  189-222  | doi: 10.1016/0016-7037(61)90076-X"
"[2070] WALKER G. P. L.:   TERTIARY WELDED TUFFS IN EASTERN ICELAND |  QUART. J. GEOL. SOC. LONDON 118    [1962]  275-293  | doi: 10.1144/gsjgs.118.1.0275"
"[2745] SUKHESWALA R. N., POLDERVAART A.:   DECCAN BASALTS OF BOMBAY AREA, INDIA |  BULL. GEOL. SOC. AM. 69    [1958]  1473-1494  | doi: 10.1130/0016-7606(1958)69[1473:DBOTBA]2.0.CO;2"
"[2943] SHEPHERD E. S.:   NOTE ON THE FLUORINE CONTENT OF ROCKS AND OCEAN-BOTTOM SAMPLES |  AM. J. SCI. 238    [1940]  117-128  | doi: 10.2475/ajs.238.2.117"
"[3408] KAWADA G.:   REPORT |  REPT. GEOL. SURV. JAPAN 195    [1962]  1-176 "
"[3485] DICKIN A. P., JONES N. W.:   ISOTOPIC EVIDENCE FOR THE AGE AND ORIGIN OF PITCHSTONES AND FELSITES, ISLE OF EIGG, NW SCOTLAND |  J. GEOL. SOC. LONDON 140    [1983]  691-700  | doi: 10.1144/gsjgs.140.4.0691"
"[3494] RIDLEY W. I.:   THE PETROLOGY OF SOME VOLCANIC ROCKS FROM THE BRITISH TERTIARY: THE ISLANDS OF RHUM, EIGG, CANNA AND MUCK |  CONTRIB. MINERAL. PETROL. 32    [1971]  251-266  | doi: 10.1007/BF00373343"
"[3512] SHIMODA G., TATSUMI Y.:   GENERATION OF RHYOLITE MAGMAS BY MELTING OF SUBDUCTING SEDIMENTS IN SHODO-SHIMA ISLAND, SOUTHWEST JAPAN, AND ITS BEARING ON THE ORIGIN OF HIGH-MG ANDESITES |  THE ISLAND ARC 8    [1999]  383-392  | doi: 10.1046/j.1440-1738.1999.00242.x"
"[4212] KANEOKA I., SUZUKI M.:   K-AR AND FISSION TRACK AGES OF SOME OBSIDIANS FROM JAPAN |  J. GEOL. SOC. JAPAN 76    [1970]  309-313  | doi: 10.5575/geosoc.76.309"
"[4566] KANEOKA I., OZIMA M.:   ON THE RADIOMETRIC AGES OF VOLCANIC ROCKS FROM JAPAN |  BULL. VOLCANOL. SOC. JAPAN, SER. 2 15    [1970]  10-21 "
"[4734] MORIMOTO R., HUZITA K., KASAMA T.:   CENOZOIC VOLCANISM IN SOUTHWESTERN JAPAN WITH SPECIAL REFERENCE TO THE HISTORY OF THE SETOUCHI (INLAND SEA) GEOLOGIC PROVINCE |  BULL. EARTHQUAKE RES. INST. 35    [1957]  35-45 "
"[4755] MILNER S. C., DUNCAN A. R.:   GEOCHEMICAL CHARACTERIZATION OF QUARTZ LATITE UNITS IN THE ETENDEKA FORMATION |  COMMUNS GEOL. SURV. S.W. AFRICA/NAMIBIA 3    [1987]  83-90 "
"[4886] KYLE P. R., ELLIOT D. H., SUTTER J. F.:   JURASSIC FERRAR SUPERGROUP THOLEIITES FROM THE TRANSANTARCTIC MOUNTAINS, ANTARCTICA AND THEIR RELATIONSHIP TO THE INITIAL FRAGMENTATION OF GONDWANA |   [1981]  283-287 "
"[5100] UJIKE O., ITOH J.:   STRONTIUM ISOTOPE COMPOSITIONS OF HIME- SHIMA VOLCANIC ROCKS: MAGMA MIXING AND DISEQUILIBRIUM HORNBLENDE |  J. JPN. ASSOC. MINERAL. PETROL. ECON. GEOL. (GANSEKI KOBUTSU KOSHO GAKKAI-SHI) 86    [1991]  65-71  | doi: 10.2465/ganko.86.65"
"[5947] COULIE E., QUIDELLEUR X., GILLOT P.-Y., COURTILLOT V., LEFEVRE J.-C., CHIESA S.:   COMPARATIVE K-AR AND AR/AR DATING OF ETHIOPIAN AND YEMENITE OLIGOCENE VOLCANISM: IMPLICATIONS FOR TIMING AND DURATION OF THE ETHIOPIAN TRAPS |  EARTH PLANET. SCI. LETT. 206    [2003]  477-492  | doi: 10.1016/S0012-821X(02)01089-0"
