"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","SAMPLING TECHNIQUE","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","TYPE OF MATERIAL","MINERAL / COMPONENT","SPOT (MINERAL)","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","INCLUSION TYPE","SPOT (INCLUSION)","MINERAL (INCLUSION)","HOSTMINERAL (INCLUSION)","HEATING","HEATING TEMPERATURE (?C)","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","V2O3(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","NIO(WT%)","ZNO(WT%)","COO(WT%)","K2O(WT%)","NA2O(WT%)","LI2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","CO2(PPB)","C(WT%)","F(WT%)","CL(WT%)","S(WT%)","LOI(WT%)","HE4(CCMSTP/G)","LI(PPM)","N(PPM)","N(PPB)","F(PPM)","MG(PPM)","AL(PPM)","SI(PPM)","P(PPM)","S(PPM)","CL(PPM)","AR36(CCMSTP/G)","AR40(CCMSTP/G)","K(PPM)","CA(PPM): altern. values or methods","","","","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM): altern. values or methods","","","","CO(PPM)","NI(PPM): altern. values or methods","","","","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","RB(PPM): altern. values or methods","","","","SR(PPM): altern. values or methods","","","","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPB)","RH(PPB)","PD(PPB)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM): altern. values or methods","","","","SM(PPM): altern. values or methods","","","","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM): altern. values or methods","","","","HF(PPM): altern. values or methods","","","","TA(PPM)","W(PPM)","RE(PPB)","OS(PPB)","IR(PPB)","PT(PPB)","AU(PPB)","TL(PPM)","PB(PPM)","TH(PPM)","U(PPM): altern. values or methods","","","","CO2(PPM)","ND143_ND144: altern. values or methods","","","","SM147_ND144: altern. values or methods","","","","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB208_PB204","OS187_OS188","RE187_OS188","HF176_HF177","LU176_HF177","HE3_HE4(R/R(A))","AR40_AR36","TH232_PB204","U238_PB204","D15N(PER MIL)","D18O(PER MIL)","D34S(VS VCDT)","ALBITE(MOL%)","ANORTHITE(MOL%)","ENSTATITE(MOL%)","FORSTERITE(MOL%)","FERROSILITE(MOL%)","ORTHOCLASE(MOL%)","WOLLASTONITE(MOL%)",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ1949","","EMEISHAN / SICHUAN PROVINCE","","26.7719","101.5525","26.7719","101.5525","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","42.52","1.45","6.39","","","","13.49","","","6.58","24.93","0.19","","","","","","0.31","0.96","","0.14","","","","","","","","","","2.48","","","","","","","","","585.613416061874","","","","","","","","","","21.059533184394","","218.127694068451","1610.26634605471","","","","","","108.169410938857","1270.6058233699","XRF","","","104.185188921334","97.4604366080048","","","0.235488925733918","10.9680042864634","ICPMS","","","216.003198857718","ICPMS","","","14.1839457979766","101.671461737438","10.6073560407095","","","1.27","6.8","","90.7243400383966","8.89489135217664","23.4843679375438","3.06870596755594","13.4587594672724","ICPMS","","","3.18755836339322","ICPMS","","","1.02265473696525","3.28792815395734","0.493846045700518","2.70820020247637","0.499738132124487","1.2724533450493","0.175280590748197","1.0566214995898","0.149230923500327","ICPMS","","","2.56536962759763","ICPMS","","","0.659700167377085","0.443953685807481","","","","8.8","2.9","","2.12637601669294","0.883028017134516","0.290336019397757","ICPMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ1949A","","EMEISHAN / SICHUAN PROVINCE","","26.7511","101.5603","26.7511","101.5603","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","44.7","1.5","7.4","","","","12.22","","","7.02","23.28","0.2","","","","","","0.39","1.16","","0.12","","","","","","","","","","2.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2149","","EMEISHAN / SICHUAN PROVINCE","","26.7511","101.5603","26.7511","101.5603","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","42.26","1.4","5.99","","","","13.49","","","7.41","23.6","0.19","","","","","","0.26","0.91","","0.13","","","","","","","","","","3.21","","","","","","","","","564.950877233847","","","","","","","","","","25.305053667856","","232.650309893995","2117.12865959512","","","","","","109.624787951707","1168.07416370472","XRF","","","98.5523766045661","93.2570820289014","","","0.22504297649297","9.76179503311151","ICPMS","","","209.906176700196","ICPMS","","","13.4670805009374","98.0410074677156","12.1112120255589","","5","1","9","","89.3280614547108","9.79593949767746","25.5449642638174","3.28142284271709","14.2020188909581","ICPMS","","","3.20484447208253","ICPMS","","","1.00901537817254","3.26358001166366","0.48099192573829","2.60536227422971","0.476386845622819","1.21508353268093","0.164473389683792","0.992591395082486","0.139398188825183","ICPMS","","","2.54053246980164","ICPMS","","","0.781697635001386","0.642062253432581","","4","0","7","59","","2.33017442997543","0.943790832653886","0.305404516182722","ICPMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2150","","EMEISHAN / SICHUAN PROVINCE","","26.8097","101.5244","26.8097","101.5244","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","40.86","1.21","5.27","","","","11.82","","","5.44","26.3","0.17","","","","","","0.28","0.85","","0.12","","","","","","","","","","6.78","","","","","","","","","521.659526209519","","","","","","","","","","19.9292024231594","","196.63066986798","1528.6508131501","","","","","","104.652042598836","1408.3473986519","XRF","","","84.3577511181875","81.320826713754","","","0.184698218707076","7.62391543013415","ICPMS","","","169.95800091114","ICPMS","","","11.9713234083632","89.9609590121113","11.382498002277","","","","","","86.4877547768108","9.314862113251","23.7857513189977","3.03218530510016","13.09910036915","ICPMS","","","2.89506988497673","ICPMS","","","0.891280232904893","2.95647326354598","0.428313119189059","2.34194557368267","0.430434962408274","1.09457439912325","0.149855740994427","0.882976001803068","0.125386196430901","ICPMS","","","2.28803655123505","ICPMS","","","0.708428435161725","0.416429868072213","","","","","","","1.82897812256232","0.937690529393841","0.287481705258379","ICPMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2153","","EMEISHAN / SICHUAN PROVINCE","","26.8097","101.5244","26.8097","101.5244","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","41.9424","1.3464","5.7936","","","","12.9336","","","6.3444","26.0508","0.1938","","","","","","0.2244","0.6528","","0.1326","","","","","","","","","","4.6818","","","","","","","","","509.996691059773","","","","","","","","","","16.7792733656336","","193.632699426591","1545.37028890411","","","","","","99.1720775144516","1318.29826572318","XRF","","","87.9820932322808","81.5926748318255","","","0.318685473098306","9.02945443797501","ICPMS","","","186.744052945272","ICPMS","","","11.356192911222","86.3030670878122","11.683682268261","","","","","","54.6229473385622","8.73858594392991","22.2640204216387","2.74010889623848","11.9677268086716","ICPMS","","","2.6534763837132","ICPMS","","","0.840986859191211","2.72237243376648","0.398212228192319","2.18929500948709","0.406755303643612","1.03278113442112","0.142503072865585","0.838871091678837","0.123747841990927","ICPMS","","","2.21485374997886","ICPMS","","","0.73137703544157","0.297163376430968","","","","","","","3.70249316231418","0.733418969161532","0.306787489642956","ICPMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2155","","EMEISHAN / SICHUAN PROVINCE","","26.8097","101.5244","26.8097","101.5244","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","42.04","1.5","6.34","","","","13.76","","","7.18","23.59","0.2","","","","","","0.27","0.83","","0.14","","","","","","","","","","3.24","","","","","","","","","542.425445871198","","","","","","","","","","20.7534263160231","","217.810976630871","1640.35151220522","","","","","","101.126559591265","1142.22572295117","XRF","","","97.0492613147918","85.6676231675748","","","0.27957532857456","10.7734497840242","ICPMS","","","237.422266395061","ICPMS","","","13.8228019481198","99.2369857109502","12.6587806965903","","","","","","77.7472091611912","10.2105796086607","25.2867008886187","3.28602225812312","14.2994954982687","ICPMS","","","3.19923330712913","ICPMS","","","1.01638590583142","3.2504747750484","0.477176891770672","2.62577605574137","0.487323030771756","1.2428134331915","0.169741986669609","0.999388150976919","0.146040475049518","ICPMS","","","2.56490064841682","ICPMS","","","0.796680889509895","0.37487561222135","","","","","","","2.04346569341083","0.926285408675815","0.339479427128247","ICPMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2156","","EMEISHAN / SICHUAN PROVINCE","","26.7771","101.5517","26.7771","101.5517","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","40.21","1.16","5.03","","","","12.33","","","5.34","27.05","0.17","","","","","","0.22","1.08","","0.11","","","","","","","","","","7.14","","","","","","","","","428.224122085868","","","","","","","","","","17.0365635335261","","166.235875539108","1755.71656700433","","","","","","98.6222683765691","1356.5815592843","XRF","","","77.5709563121587","75.7690592802629","","","0.265300257770298","8.8209692117418","ICPMS","","","184.841961949631","ICPMS","","","11.2176748349478","78.4974876396258","10.0853793615873","","","","","","87.0988235837219","8.28069050434509","20.8447369188934","2.64899621632845","11.5308071798716","ICPMS","","","2.57093307904109","ICPMS","","","0.832045141450445","2.62683106214655","0.38530574643411","2.1162150449645","0.391743015961536","1.00797982914835","0.135903594141566","0.825144149528641","0.118798324388218","ICPMS","","","2.027367141509","ICPMS","","","0.642332611709853","0.445714252112323","","","","","","","2.36704348999609","0.890328335051009","0.269636069015885","ICPMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2175","","EMEISHAN / SICHUAN PROVINCE","","26.7797","101.5525","26.7797","101.5525","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","42.67","1.61","7.12","","","","13.65","","","7.69","21.42","0.19","","","","","","0.28","0.37","","0.15","","","","","","","","","","3.28","","","","","","","","","","","","","","","","","","","","","185","1741","","","","","","102","1653","XRF","","","85","82","","","","13","ICPMS","","","166","ICPMS","","","13","75","8","","","","","","117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2426","","EMEISHAN / SICHUAN PROVINCE","","26.7779","101.5516","26.7779","101.5516","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","44.6368597816961","1.33291351805206","6.04534005037783","","","","12.9303106633081","","","6.81150293870697","26.227959697733","0.178421494542401","","","","","","0.283375314861461","1.42737195633921","","0.125944584382872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176","1661","","","","","","99","1424","XRF","","","86","83","","","","14","ICPMS","","","182","ICPMS","","","14","82","10","","","","","","97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2437","","EMEISHAN / SICHUAN PROVINCE","","26.7779","101.5516","26.7779","101.5516","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","44.9978804578211","1.47308181432811","6.51759220008478","","","","13.0987706655362","","","6.52818991097923","25.7418397626113","0.180161085205596","","","","","","0.286138194150064","1.03857566765579","","0.137770241627808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191","1460","","","","","","96","1388","XRF","","","98","85","","","","14","ICPMS","","","179","ICPMS","","","17","94","11","","","","","","102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2532","","EMEISHAN / SICHUAN PROVINCE","","26.7779","101.5516","26.7779","101.5516","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","1937","","","","","","110","1562","XRF","","","84","103","","","","14","ICPMS","","","174","ICPMS","","","14","82","7","","","","","","86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2533","","EMEISHAN / SICHUAN PROVINCE","","26.7779","101.5516","26.7779","101.5516","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259","1639","","","","","","81","1070","XRF","","","118","104","","","","17","ICPMS","","","246","ICPMS","","","18","114","11","","","","","","132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2534","","EMEISHAN / SICHUAN PROVINCE","","26.7779","101.5516","26.7779","101.5516","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","252","1625","","","","","","80","1036","XRF","","","118","119","","","","19","ICPMS","","","267","ICPMS","","","18","120","11","","4","0","8","","141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2536","","EMEISHAN / SICHUAN PROVINCE","","26.7779","101.5516","26.7779","101.5516","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141","1893","","","","","","108","1677","XRF","","","66","103","","","","12","ICPMS","","","142","ICPMS","","","12","71","6","","6","1","11","","88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","11","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ2537","","EMEISHAN / SICHUAN PROVINCE","","26.7779","101.5516","26.7779","101.5516","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","269","1339","","","","","","86","907","XRF","","","127","148","","","","20","ICPMS","","","226","ICPMS","","","18","110","12","","3","1","12","","110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0","11","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ0460","","EMEISHAN / SICHUAN PROVINCE","","26.7721","101.5491","26.7721","101.5491","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","GJ0460","PHENOCRYST","","PRIMARY","","","","","","","41.19","","","","","","","8.92","","0.26","48.82","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3536.14457831325","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9485479934711","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ0460","","EMEISHAN / SICHUAN PROVINCE","","26.7721","101.5491","26.7721","101.5491","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","GJ0460-1","PHENOCRYST","","PRIMARY","","","","","","","40.99","","","","","","","8.01","","0.26","49.23","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3536.14457831325","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.8922794220226","","","",
"2017"," [21890] MUNTEANU M. (2017)","samp. GJ0460","","EMEISHAN / SICHUAN PROVINCE","","26.7721","101.5491","26.7721","101.5491","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","COARSE","","","PERMIAN","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","GJ0460-2","PHENOCRYST","","PRIMARY","","","","","","","41.07","","","","","","","11.02","","0.3","47.34","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3300.4016064257","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.7261590291094","","","",
