Year,CITATION,SAMPLE NAME,UNIQUE_ID,LOCATION,LOCATION COMMENT,LATITUDE (MIN.),LONGITUDE (MIN.),LATITUDE (MAX.),LONGITUDE (MAX.),ELEVATION (MIN.),ELEVATION (MAX.),SAMPLING TECHNIQUE,LAND/SEA (SAMPLING),ROCK TYPE,ROCK NAME,ROCK TEXTURE,SAMPLE COMMENT,AGE (MIN.),AGE (MAX.),GEOLOGICAL AGE,GEOLOGICAL AGE PREFIX,ALTERATION,ALTERATION TYPE,TYPE OF MATERIAL,MINERAL / COMPONENT,SPOT (MINERAL),CRYSTAL,RIM / CORE (MINERAL GRAINS),PRIMARY/SECONDARY,INCLUSION TYPE,SPOT (INCLUSION),MINERAL (INCLUSION),HOSTMINERAL (INCLUSION),HEATING,HEATING TEMPERATURE (?C),SIO2(WT%),TIO2(WT%),ZRO2(WT%),AL2O3(WT%),CR2O3(WT%),LA2O3(WT%),CE2O3(WT%),ND2O3(WT%),SM2O3(WT%),Y2O3(WT%),V2O3(WT%),NB2O5(WT%),FE2O3T(WT%),FE2O3(WT%),FEOT(WT%),FEO(WT%),CAO(WT%),MGO(WT%),MNO(WT%),BAO(WT%),SRO(WT%),NIO(WT%),ZNO(WT%),CUO(WT%),K2O(WT%),NA2O(WT%): altern. values or methods,,,,P2O5(WT%),H2O(WT%): altern. values or methods,,,,H2OP(WT%),H2OM(WT%),CO2(WT%),F(WT%),CL(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),SI(WT%),AL(WT%),TI(WT%),FE(WT%),MN(WT%),CA(WT%),Y(WT%),LA(WT%),CE(WT%),K(WT%): altern. values or methods,,,,NA(WT%),HE4(CCMSTP/G),LI(PPM): altern. values or methods,,,,BE(PPM),B(PPM),F(PPM),MG(PPM),AL(PPM),SI(PPM),S(PPM),CL(PPM),AR40(CCMSTP/G),AR40(MOL/G),CA(PPM),SC(PPM),TI(PPM),V(PPM): altern. values or methods,,,,CR(PPM): altern. values or methods,,,,MN(PPM),FE(PPM),CO(PPM),NI(PPM): altern. values or methods,,,,CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),RB(PPM): altern. values or methods,,,,SR(PPM): altern. values or methods,,,,Y(PPM): altern. values or methods,,,,ZR(PPM): altern. values or methods,,,,NB(PPM),MO(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM): altern. values or methods,,,,I(PPM),CS(PPM),BA(PPM): altern. values or methods,,,,LA(PPM): altern. values or methods,,,,CE(PPM): altern. values or methods,,,,PR(PPM),ND(PPM): altern. values or methods,,,,SM(PPM): altern. values or methods,,,,EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),HG(PPM),TL(PPM),PB(PPM): altern. values or methods,,,,BI(PPM),TH(PPM): altern. values or methods,,,,U(PPM): altern. values or methods,,,,ND143_ND144,SM147_ND144,SR87_SR86,SR87_SR86_INI,RB87_SR86,PB206_PB204,PB207_PB204,PB208_PB204,HF176_HF177,TH232_PB204,U235_PB204,U238_PB204,D11B(PER MIL),D18O(VS SMOW),D18O(VS VSMOW),D33S(VS VCDT): altern. values or methods,,,,,,,,,,,,,,,,,,D34S(VS VCDT): altern. values or methods,,,,,,,,,,,,,,,,,,ALBITE(MOL%),ACMITE(MOL%),AEGIRINE(MOL%),ANORTHITE(MOL%),CELSIAN(MOL%),ENSTATITE(MOL%),FAYALITE(MOL%),FORSTERITE(MOL%),FERROSILITE(MOL%),GEIKIELITE(MOL%),HEMATITE(MOL%),ILMENITE(MOL%),LAIHUNITE(MOL%),LARNITE(MOL%),MAGNESIOFERRITE(MOL%),MAGNETITE(MOL%),ORTHOCLASE(MOL%),PYROPHANITE(MOL%),TEPHROITE(MOL%),ULVOSPINEL(MOL%),WOLLASTONITE(MOL%),AGE(KA),AGE(MA),AGE_PB206_U238(MA)
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_06_RIM,,,PRIMARY,,,,,,,40.67,8.88,,0.6,,,,,,,,,,,39.41,,0.57,0.12,1.42,,,,,,,6.85,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_08_CORE,,,PRIMARY,,,,,,,40.49,8.97,,0.58,,,,,,,,,,,40.21,,0.59,0.1,1.42,,,,,,,6.89,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_08_CORE,,,PRIMARY,,,,,,,40.46,9.04,,0.76,,,,,,,,,,,40.1,,0.73,0.11,1.48,,,,,,,6.65,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_08_CORE,,,PRIMARY,,,,,,,40.58,9.12,,0.67,,,,,,,,,,,40.46,,0.65,0.12,1.46,,,,,,,6.8,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_08_RIM,,,PRIMARY,,,,,,,40.86,9.04,,0.6,,,,,,,,,,,40.07,,0.59,0.11,1.5,,,,,,,6.81,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_08_RIM,,,PRIMARY,,,,,,,40.73,8.85,,0.64,,,,,,,,,,,40.19,,0.63,0.1,1.42,,,,,,,6.82,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_08_RIM,,,PRIMARY,,,,,,,40.69,9,,0.64,,,,,,,,,,,40.3,,0.63,0.1,1.44,,,,,,,6.84,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_09_CORE,,,PRIMARY,,,,,,,40.54,9.08,,0.71,,,,,,,,,,,40.48,,0.69,0.09,1.46,,,,,,,6.71,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_09_CORE,,,PRIMARY,,,,,,,40.22,9,,0.83,,,,,,,,,,,40.27,,0.87,0.11,1.43,,,,,,,6.57,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_09_CORE,,,PRIMARY,,,,,,,40.15,9,,0.8,,,,,,,,,,,40.3,,0.84,0.09,1.47,,,,,,,6.6,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_09_RIM,,,PRIMARY,,,,,,,40.68,8.96,,0.61,,,,,,,,,,,39.91,,0.58,0.09,1.47,,,,,,,6.82,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_09_RIM,,,PRIMARY,,,,,,,40.71,8.74,,0.64,,,,,,,,,,,40.06,,0.6,0.12,1.47,,,,,,,6.72,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_09_RIM,,,PRIMARY,,,,,,,41,8.85,,0.61,,,,,,,,,,,39.62,,0.59,0.12,1.45,,,,,,,6.68,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_10_CORE,,,PRIMARY,,,,,,,40.23,9.01,,0.79,,,,,,,,,,,40.16,,0.72,0.11,1.44,,,,,,,6.78,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_10_CORE,,,PRIMARY,,,,,,,40.84,9.04,,0.64,,,,,,,,,,,40.23,,0.6,0.1,1.42,,,,,,,6.67,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_10_CORE,,,PRIMARY,,,,,,,40.41,9.06,,0.72,,,,,,,,,,,40.05,,0.71,0.11,1.41,,,,,,,6.74,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_10_RIM,,,PRIMARY,,,,,,,40.77,8.76,,0.67,,,,,,,,,,,39.75,,0.63,0.13,1.45,,,,,,,6.79,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_10_RIM,,,PRIMARY,,,,,,,40.54,8.84,,0.67,,,,,,,,,,,39.61,,0.62,0.1,1.46,,,,,,,6.9,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_10_RIM,,,PRIMARY,,,,,,,40.36,8.8,,0.75,,,,,,,,,,,39.42,,0.68,0.12,1.43,,,,,,,6.68,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023, [26780] TADESSE A. Z. (2023),samp. MER149K,,EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / BORA-BARICHA-TULLU MOYE VOLCANIC SYSTEM,MEKI,8.19091,38.85574,8.19091,38.85574,,,OUTCROP,SUBAERIAL,VOLCANIC ROCK,PANTELLERITIC RHYOLITE,"VESICULAR, HOLOHYALINE","QRP, PUMICE; ORIGINALLY REPORTED AS PANTELLERITE",,,QUATERNARY,,,,MINERAL / COMPONENT (INCL. GROUNDMASS),AENIGMATITE,BA-I-IV_149K_11_CORE,,,PRIMARY,,,,,,,40.75,8.87,,0.67,,,,,,,,,,,40.17,,0.61,0.11,1.42,,,,,,,6.78,EMP (EPMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
