Year;CITATION;SAMPLE NAME;UNIQUE_ID;LOCATION;LOCATION COMMENT;LATITUDE (MIN.);LONGITUDE (MIN.);LATITUDE (MAX.);LONGITUDE (MAX.);ELEVATION (MIN.);ELEVATION (MAX.);SAMPLING TECHNIQUE;DRILLING DEPTH (MIN.);DRILLING DEPTH (MAX.);LAND/SEA (SAMPLING);ROCK TYPE;ROCK NAME;ROCK TEXTURE;SAMPLE COMMENT;AGE (MIN.);AGE (MAX.);GEOLOGICAL AGE;ERUPTION DAY;ERUPTION MONTH;ERUPTION YEAR;ALTERATION;ALTERATION TYPE;TYPE OF MATERIAL;MINERAL / COMPONENT;SPOT (MINERAL);CRYSTAL;RIM / CORE (MINERAL GRAINS);GRAIN SIZE;PRIMARY/SECONDARY;INCLUSION TYPE;SPOT (INCLUSION);MINERAL (INCLUSION);HOSTMINERAL (INCLUSION);HEATING;HEATING TEMPERATURE (?C);INCLUSION SIZE;SIO2(WT%);TIO2(WT%);AL2O3(WT%);CR2O3(WT%);V2O3(WT%);FE2O3T(WT%);FE2O3(WT%);FEOT(WT%);FEO(WT%);CAO(WT%);MGO(WT%);MNO(WT%);NIO(WT%);K2O(WT%);NA2O(WT%);;;;P2O5(WT%);H2O(WT%);H2OP(WT%);H2OM(WT%);CO2(WT%);F(WT%);CL(WT%);SO3(WT%);S(WT%);LOI(WT%);MN(WT%);K(WT%);NI(WT%);HE3(CCMSTP/G);HE4(CCMSTP/G);LI(PPM);BE(PPM);B(PPM);NE20(CCMSTP/G);NE22(CCMSTP/G);S(PPM);CL(PPM);AR36(CCMSTP/G);AR40(AT/G): altern. values or methods;;;;;;AR40(CCMSTP/G);AR40(PPB);SC(PPM): altern. values or methods;;;;;;TI(PPM);V(PPM): altern. values or methods;;;;CR(PPM): altern. values or methods;;;;MN(PPM);CO(PPM): altern. values or methods;;;;;;NI(PPM): altern. values or methods;;;;;;CU(PPM): altern. values or methods;;;;ZN(PPM): altern. values or methods;;;;GA(PPM): altern. values or methods;;;;GE(PPM);AS(PPM);KR84(CCMSTP/G);RB(PPM): altern. values or methods;;;;SR(PPM): altern. values or methods;;;;Y(PPM): altern. values or methods;;;;ZR(PPM): altern. values or methods;;;;NB(PPM): altern. values or methods;;;;MO(PPM);RU(PPB);PD(PPB);CD(PPM);IN(PPM);SN(PPM);SB(PPM);XE130(CCMSTP/G);XE132(CCMSTP/G);CS(PPM);BA(PPM): altern. values or methods;;;;LA(PPM): altern. values or methods;;;;CE(PPM): altern. values or methods;;;;PR(PPM);ND(PPM);SM(PPM): altern. values or methods;;;;EU(PPM): altern. values or methods;;;;GD(PPM);TB(PPM): altern. values or methods;;;;DY(PPM);HO(PPM);ER(PPM);TM(PPM);YB(PPM): altern. values or methods;;;;LU(PPM);HF(PPM): altern. values or methods;;;;TA(PPM);W(PPM);RE(PPB);RE(PPT);OS(PPB);IR(PPB);PT(PPB);TL(PPM);PB(PPM): altern. values or methods;;;;BI(PPM);RA226(PPT);RA226_ACT(DPM/G);TH(PPM): altern. values or methods;;;;U(PPM): altern. values or methods;;;;ND143_ND144;SR87_SR86;PB206_PB204;PB207_PB204;PB208_PB204;OS187_OS188;HE3_HE4;HE3_HE4(R/R(A));HE4_HE3;AR38_AR36;AR40_AR36;NE20_NE22;NE21_NE22;PB210_RA226;RA226_TH230;RA228_TH232;TH230_TH232_ACT;TH230_U238_ACT;U238_TH232_ACT;D18O(VS SMOW);ALBITE(MOL%);ANORTHITE(MOL%);ENSTATITE(MOL%);FAYALITE(MOL%);FORSTERITE(MOL%);FERROSILITE(MOL%);ORTHOCLASE(MOL%);WOLLASTONITE(MOL%);AGE(KA): altern. values or methods;;;;;;AGE(MA);
1936;[1319] LACROIX A. (1936);samp. 50;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / DIFFERENTIATED SERIES;PLAINE DE SAINT DENIS;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;45.52;2.18;8.73;;;;2.24;;9.78;8.2;19.8;0.09;;0.52;1.83;NOT;;;0.05;;1.05;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1936;[1319] LACROIX A. (1936);samp. 51;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / DIFFERENTIATED SERIES;RIVIERE DU MAT;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;43.94;2.24;7.92;;;;4.26;;9.07;7.4;20.98;0.12;;0.59;1.96;NOT;;;0.08;;1.32;0.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1936;[1319] LACROIX A. (1936);samp. 52;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / DIFFERENTIATED SERIES;BELOW PETIT SERRE;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;42.7;1.34;6.27;;;;2.66;;9.49;6.06;27.57;0.13;;0.48;1.14;NOT;;;0.07;;2.09;0.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1975;[1338] BAXTER A. N. (1975);samp. A24;;MASCARENE ISLANDS INCL. REUNION / MAURITIUS / SHIELD STAGE / OLDER SERIES;;-20.33;57.5;-20.33;57.5;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;PHENOCRYST;;;PRIMARY;;;;;;;;39.55;0.12;0.63;;;;0.1;;17.4;0.5;42.22;0.22;;0.06;0;XRF;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;XRF;;;850;XRF;;;;;;;;;;2125;XRF;;;;;;;;;;;;;;;;;;;;5;XRF;;;7;XRF;;;5;XRF;;;0;XRF;;;;;;;;;;;;;;;;;20;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1975;[1338] BAXTER A. N. (1975);samp. A28;;MASCARENE ISLANDS INCL. REUNION / MAURITIUS / SHIELD STAGE / OLDER SERIES;;-20.33;57.5;-20.33;57.5;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;PHENOCRYST;;;PRIMARY;;;;;;;;39.1;0.13;0.62;;;;0.16;;20;0.4;39.61;0.24;;0.06;0;XRF;;;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;XRF;;;250;XRF;;;;;;;;;;1860;XRF;;;;;;;;;;;;;;;;;;;;7;XRF;;;7;XRF;;;5;XRF;;;0;XRF;;;;;;;;;;;;;;;;;20;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1975;[1338] BAXTER A. N. (1975);samp. A24;;MASCARENE ISLANDS INCL. REUNION / MAURITIUS / SHIELD STAGE / OLDER SERIES;;-20.33;57.5;-20.33;57.5;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;PHENOCRYST;;;PRIMARY;;;;;;;;51.51;1.14;4.4;;;;0.1;;5.41;21.3;15.29;0.1;;0.08;0.32;XRF;;;0.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200;XRF;;;3550;XRF;;;;;;;;;;255;XRF;;;;;;;;;;;;;;;;;;;;0;XRF;;;46;XRF;;;12;XRF;;;25;XRF;;;;;;;;;;;;;;;;;5;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1975;[1338] BAXTER A. N. (1975);samp. A24;;MASCARENE ISLANDS INCL. REUNION / MAURITIUS / SHIELD STAGE / OLDER SERIES;;-20.33;57.5;-20.33;57.5;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;44.12;2.17;9.62;;;;2.71;;9.8;10.39;16.5;0.17;;0.82;1.98;AES;;;0.28;1.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;252;XRF;;;835;XRF;;;;;;;;;;620;XRF;;;;;;;;;;;;;;;;;;;;32;XRF;;;355;XRF;;;33;XRF;;;160;XRF;;;;;;;;;;;;;;;;;267;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1984;[1371] CANTAGREL J. M. (1984);samp. R.10260GO.11;;CANARY ISLANDS / LA GOMERA / OLD EDIFICE (OLD BASALTS);BARRANCO DE SANTIAGO, NEAR EL CABEZO;28.06;-17.21;28.06;-17.21;200;200;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;PORPHYRITIC;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.01;;;;;;;;;;;;;;;;;;;0.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7300;K-AR;;;;;;
1978;[1389] BAXTER A. N. (1978);samp. A118;;MASCARENE ISLANDS INCL. REUNION / MAURITIUS / SHIELD STAGE / OLDER SERIES;;-20.33;57.5;-20.33;57.5;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;45.24;2.39;9.83;;;;4.04;;8.64;10.16;16.09;0.18;;0.81;1.46;NOT;;;0.31;1.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE114;8712;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE / SHIELD STAGE / OCEANITE SERIES;GRAND BRULE, LA VIERGE AU PARAPLUIE, ROUTE NATIONALE N2;-21.25;55.75;-21.25;55.75;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1961;;;WHOLE ROCK;;;;;;;;;;;;;;44.17;1.41;9.05;;;;3.96;;9.41;6.37;23.27;0.22;;0.4;1.45;NOT;;;0.29;;0.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190;XRF;;;1330;XRF;;;;;;;;;;1100;XRF;;;;;130;XRF;;;100;XRF;;;;;;;;;;7;XRF;;;185;XRF;;;22;XRF;;;95;XRF;;;;;;;;;;;;;;;;;230;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE331;8816;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / SHIELD STAGE / OCEANITE SERIES;MOUTH OF RIVIERE DES GALETS, HIGHEST FLOW, 6 KM FROM MOUTH;-21.23;55.4;-21.23;55.4;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;43.57;1.28;8.1;;;;2.86;;9.58;5.68;26.87;0.23;;0.31;1.16;NOT;;;0.27;;0.24;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;195;XRF;;;1400;XRF;;;;;;;;;;1200;XRF;;;;;120;XRF;;;80;XRF;;;;;;;;;;10;XRF;;;295;XRF;;;30;XRF;;;155;XRF;;;;;;;;;;;;;;;;;205;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE595;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / SHIELD STAGE;ROAD BRIDGE OVER BRAS DE BENJOIN, CIRQUE DE CILAOS;-21.21;55.46;-21.21;55.46;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;LOOSE BLOCK;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;44.5;1.8;9.31;;;;2.3;;10.07;7.32;20.2;0.18;;0.6;2.11;XRF;;;0.2;;1.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210;XRF;;;740;XRF;;;;;;;;;;835;XRF;;;;;95;XRF;;;100;XRF;;;;;;;;;;15;XRF;;;215;XRF;;;22;XRF;;;125;XRF;;;;;;;;;;;;;;;;;180;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE604;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / SHIELD STAGE / OCEANITE SERIES;CENTER OF DIKE, BRAS DE CILAOS, PETIT SERRE;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;46.15;1.77;10.44;;;;1.24;;10.28;8.32;18.65;0.18;;0.5;1.81;XRF;;;0.18;;0.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215;XRF;;;790;XRF;;;;;;;;;;800;XRF;;;;;105;XRF;;;95;XRF;;;;;;;;;;7;XRF;;;240;XRF;;;20;XRF;;;110;XRF;;;;;;;;;;;;;;;;;160;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE600;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / SHIELD STAGE / OCEANITE SERIES;LE PAVILLON, CIRQUE DE CILAOS;-21.21;55.46;-21.21;55.46;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;45.57;1.77;10.62;;;;1.92;;10.12;8.11;18.16;0.17;;0.3;1.81;XRF;;;0.18;;1.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;235;XRF;;;745;XRF;;;;;;;;;;700;XRF;;;;;95;XRF;;;110;XRF;;;;;;;;;;;;;;245;XRF;;;25;XRF;;;115;XRF;;;;;;;;;;;;;;;;;170;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE75;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / SHIELD STAGE / OCEANITE SERIES;CENTER OF DIKE, BRAS DE CILAOS, PETIT SERRE;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;CHILLED MARGIN;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;47.12;2.02;12.01;;;;1.65;;9.93;9.21;13.88;0.18;;0.59;2.15;NOT;;;0.21;;0.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;225;XRF;;;600;XRF;;;;;;;;;;660;XRF;;;;;220;XRF;;;100;XRF;;;;;;;;;;10;XRF;;;90;XRF;;;32;XRF;;;145;XRF;;;;;;;;;;;;;;;;;260;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE134;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES;GRAND BASSIN, BOIS COURT PATH ABOVE;-21.18;55.54;-21.18;55.54;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;46.78;2.43;14.3;;;;3.97;;8.59;9.43;9.71;0.2;;0.55;2.49;NOT;;;0.35;;0.95;;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;250;XRF;;;340;XRF;;;;;;;;;;740;XRF;;;;;90;XRF;;;95;XRF;;;;;;;;;;;;;;340;XRF;;;35;XRF;;;170;XRF;;;;;;;;;;;;;;;;;250;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE171;7470;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES;GRAND BASSIN, 6-7 M FLOW FORMING WATERFALL BELOW;-21.18;55.54;-21.18;55.54;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;THICK COLUMNAR FLOW;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;47.38;2.51;14.88;;;;4.34;;7.8;10.12;8.8;0.2;;0.79;2.98;NOT;;;0.41;;0.2;;0.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;230;XRF;;;155;XRF;;;;;;;;;;140;XRF;;;;;130;XRF;;;80;XRF;;;;;;;;;;15;XRF;;;390;XRF;;;35;XRF;;;190;XRF;;;;;;;;;;;;;;;;;345;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE463;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / SHIELD STAGE;LA GRANDE MONTAGNE, BELOW TOP REMPART OF RIVIERE DE ST. DENIS;-20.92;55.42;-20.92;55.42;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;48.2;2.81;14.24;;;;2.46;;9.25;10.68;7.62;0.19;;0.87;2.69;NOT;;;0.36;;0.4;;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;265;XRF;;;350;XRF;;;;;;;;;;1010;XRF;;;;;130;XRF;;;85;XRF;;;;;;;;;;20;XRF;;;365;XRF;;;40;XRF;;;205;XRF;;;;;;;;;;;;;;;;;310;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE124;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES;GRAND BASSIN, BOIS COURT PATH ABOVE;-21.18;55.54;-21.18;55.54;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;47.35;2.47;15.27;;;;2.79;;9.14;12.05;6.88;0.2;;0.42;2.5;NOT;;;0.29;;0.56;;0.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;260;XRF;;;210;XRF;;;;;;;;;;520;XRF;;;;;110;XRF;;;100;XRF;;;;;;;;;;;;;;360;XRF;;;30;XRF;;;150;XRF;;;;;;;;;;;;;;;;;305;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE178;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES;GRAND BASSIN, 6-7 M FLOW FORMING WATERFALL BELOW;-21.18;55.54;-21.18;55.54;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;46.98;2.59;15.79;;;;4.3;;7.75;10.93;6.81;0.22;;0.39;2.27;NOT;;;0.43;;1.57;;0.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;265;XRF;;;135;XRF;;;;;;;;;;290;XRF;;;;;100;XRF;;;105;XRF;;;;;;;;;;;;;;400;XRF;;;35;XRF;;;185;XRF;;;;;;;;;;;;;;;;;305;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE390;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES / SHIELD STAGE;PITON CRETE DOS D^ANE;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;47.32;2.49;15.02;;;;3.61;;8.7;11.27;6.95;0.21;;0.5;2.44;NOT;;;0.38;;0.87;;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;280;XRF;;;165;XRF;;;;;;;;;;620;XRF;;;;;140;XRF;;;90;XRF;;;;;;;;;;;;;;340;XRF;;;35;XRF;;;175;XRF;;;;;;;;;;;;;;;;;270;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE391;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES / SHIELD STAGE;PITON CRETE DOS D^ANE;-21;55.85;-21;55.85;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;48.02;2.57;14.85;;;;4.72;;7.69;10.7;6.39;0.21;;0.7;2.39;NOT;;;0.37;;1.37;;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;280;XRF;;;115;XRF;;;;;;;;;;480;XRF;;;;;155;XRF;;;90;XRF;;;;;;;;;;10;XRF;;;325;XRF;;;40;XRF;;;180;XRF;;;;;;;;;;;;;;;;;310;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;[1393] UPTON B. G. J. (1972);samp. RE127;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DES NEIGES / OCEANITE SERIES;GRAND BASSIN, BOIS COURT PATH ABOVE;-21.18;55.54;-21.18;55.54;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;48.14;2.67;15.93;;;;4.04;;7.45;11.09;5.6;0.19;;0.65;2.64;NOT;;;0.3;;0.72;;0.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;235;XRF;;;115;XRF;;;;;;;;;;520;XRF;;;;;100;XRF;;;95;XRF;;;;;;;;;;7;XRF;;;385;XRF;;;37;XRF;;;210;XRF;;;;;;;;;;;;;;;;;290;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1990;[1415] LEOTOT C. (1990);samp. TA16;14380;SOCIETY ISLANDS / TAHITI / TARAVAO / PRE-CALDERA STAGE;;-17.75;-149.28;-17.75;-149.28;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;;;;;;;WHOLE ROCK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.9;NOT;;;;;;;;;;619;NOT;;;;68;NOT;;;;;313.7;NOT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;222;NOT;;;;;;;;;;;;;;;;;320;NOT;;;33;NOT;;;76;NOT;;;;41;8.1;NOT;;;2.7;NOT;;;;0.89;NOT;;;;;;;1.45;NOT;;;0.23;6.3;NOT;;;2.5;;;;;;;;;;;;;;;4.4;NOT;;;1.16;NOT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1979;[1416] CLOCCHIATTI R. (1979);samp. 1;;MASCARENE ISLANDS INCL. REUNION / REUNION / PITON DE LA FOURNAISE;;-21.25;55.75;-21.25;55.75;;;OUTCROP;;;SUBAERIAL;VOLCANIC ROCK;OCEANITE;;;;;HOLOCENE;;;1966;;;MINERAL / COMPONENT (INCL. GROUNDMASS);OLIVINE;;;;;PRIMARY;;;;;;;;39.62;0.08;0.11;0.28;;;;14.77;;;45.59;;0.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
