"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","ERUPTION YEAR","sum_fe","Sum Oxides","CITATION_ID","References"
"shoshonit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 80.7",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40821,14426,40821,14426,"SUBAERIAL","VOLCANIC ROCK","SHOSHONITE",NA,"WHOLE ROCK",50.34,0.96,17.72,9.23,5.39,5.73,2.11,0.66,-0.1,NA,7.135414,99.275414,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"shoshonit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 79.9",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40821,14426,40821,14426,"SUBAERIAL","VOLCANIC ROCK","SHOSHONITE",NA,"WHOLE ROCK",50.32,0.95,17.49,9.3,5.47,5.9,2.06,0.65,-0.02,NA,7.045434,99.185434,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"shoshonit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 77.6",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40821,14426,40821,14426,"SUBAERIAL","VOLCANIC ROCK","SHOSHONITE",NA,"WHOLE ROCK",50.23,0.96,17.39,9.54,5.55,5.52,2.18,0.66,0.31,NA,7.144412,99.174412,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"shoshonit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 75.2",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40821,14426,40821,14426,"SUBAERIAL","VOLCANIC ROCK","SHOSHONITE",NA,"WHOLE ROCK",50.28,0.95,17.4,9.51,5.53,5.71,2.09,0.66,0,NA,7.036436,99.166436,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"shoshonit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 73.7",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40821,14426,40821,14426,"SUBAERIAL","VOLCANIC ROCK","SHOSHONITE",NA,"WHOLE ROCK",50.26,0.94,17.32,9.52,5.58,5.68,2.06,0.65,0.02,NA,7.10842,99.11842,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"shoshonit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 73.3",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40821,14426,40821,14426,"SUBAERIAL","VOLCANIC ROCK","SHOSHONITE",NA,"WHOLE ROCK",50.38,0.95,17.29,9.62,5.7,5.69,2.03,0.66,-0.04,NA,7.144412,99.464412,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"shoshonit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 72.5",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40821,14426,40821,14426,"SUBAERIAL","VOLCANIC ROCK","SHOSHONITE",NA,"WHOLE ROCK",50.06,0.96,17.18,9.69,5.81,5.52,2.05,0.67,0.02,NA,7.234392,99.174392,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"shoshonit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 60",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40821,14426,40821,14426,"SUBAERIAL","VOLCANIC ROCK","SHOSHONITE",NA,"WHOLE ROCK",50.38,0.93,17.44,9.31,5.49,5.94,2.05,0.62,-0.02,NA,7.01844,99.17844,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 101",NA,"AEGEAN ARC / SOUTH AEGEAN VOLCANIC ARC / NISYROS / NISYROS","STRATOVOLCANO, EMBORIOS CASTLE",36.59,27.17,36.59,27.17,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",67.23,0.46,14.35,3.8,1.15,3.15,4.65,0,NA,NA,4.976574,99.766574,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 124",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / SAMOTHRAKI","VREHOS, NORTHERN SAMOTHRAKI",40.48,25.52,40.48,25.52,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",63.5,0.44,15.42,3.7,1.6,3.72,4.65,0.22,NA,NA,3.31481,96.56481,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 179",NA,"AEGEAN ARC / SOUTH AEGEAN VOLCANIC ARC / EASTERN","DODECANES, SOUTHERN FLANK OF MOUNT CHEFALA",36.82,27.11,36.82,27.11,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE, BIOTITE-AUGITE",NA,"WHOLE ROCK",54.65,0.14,19.45,5.95,2.53,4.8,3.84,0.18,NA,NA,5.550362,97.090362,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 181",NA,"AEGEAN ARC / EASTERN AEGEAN VOLCANIC ARC / KOS","DODECANES, VROMOTOPO",36.82,27.11,36.82,27.11,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE, AUGITE-BIOTITE",NA,"WHOLE ROCK",58.8,0.37,18.13,5.85,2.44,4.1,4.02,0.15,NA,NA,3.743668,97.603668,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 184",NA,"AEGEAN ARC / EASTERN AEGEAN VOLCANIC ARC / KOS","DODECANES, VROMOTOPO",36.82,27.11,36.82,27.11,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE, AUGITE-HORNBLENDE",NA,"WHOLE ROCK",58.34,0.35,17.76,4.87,2.06,3.9,5.09,0,NA,NA,4.69936,97.06936,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 186",NA,"AEGEAN ARC / EASTERN AEGEAN VOLCANIC ARC / KOS","DODECANES, MOUNT CHEFALA",36.82,27.11,36.82,27.11,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE, BIOTITE",NA,"WHOLE ROCK",61.64,0.31,16.73,4.01,1.7,5.16,4.55,0,NA,NA,3.71956,97.81956,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 187",NA,"AEGEAN ARC / EASTERN AEGEAN VOLCANIC ARC / KOS","DODECANES, KEFALOS PENINSULA, MOUNT VIGLA",36.724,26.956,36.726,26.957,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE, BIOTITE-HORNBLENDE",NA,"WHOLE ROCK",62.36,0.28,16.58,4.52,2.35,3.82,4.14,0.13,NA,NA,4.028558,98.208558,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 213",NA,"AEGEAN ARC / SOUTH AEGEAN VOLCANIC ARC / PSERIMOS","DODECANES, BAIA DI ALACI",36.93,27.13,36.93,27.13,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE, BIOTITE-AUGITE",NA,"WHOLE ROCK",57.66,0.81,16.34,5.33,2.74,6.31,3.4,0.2,NA,NA,3.78453,96.57453,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 215",NA,"AEGEAN ARC / AEGEAN BACK ARC / PATMOS","DODECANES, BAIA DI AGRIO LIVADI",37.31,26.55,37.31,26.55,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",60.03,0.6,17.04,4.79,3.18,4.73,3.12,0.15,NA,NA,4.087716,97.727716,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 225",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","VATOUSSA",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE, AUGITE",NA,"WHOLE ROCK",50.12,0.65,17.5,8.5,4.16,5.49,2.23,0.22,NA,NA,7.77988,96.64988,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 226",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","PAFLA",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE, AUGITE",NA,"WHOLE ROCK",52.44,0.78,13.9,7.48,7.95,3.46,2.6,0.5,NA,NA,6.85455,95.96455,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 229",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","MONASTERY OF EFTHALOU",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE, AUGITE",NA,"WHOLE ROCK",54,0.85,17.1,5.2,4.9,3.85,3.76,0.58,NA,NA,6.173428,96.413428,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 234",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","BETWEEN VATOUSSA AND PHTEROUNTA",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE, BIOTITE-AUGITE",NA,"WHOLE ROCK",55.94,0.82,16.54,5.98,1.93,3.55,3.66,0.47,NA,NA,6.333808,95.223808,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1958","[10203] PARASKEVOPOULOS G. M (1958)","samp. 239",NA,"AEGEAN ARC / NORTHEAST AEGEAN VOLCANIC ARC / LESBOS","NEAR THE HOT SPRINGS OF EFTHALOU",39.12,26.33,39.17,26.53,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",60.48,0.8,17.2,4.3,2.58,3.98,3.96,0.31,NA,NA,4.67415,98.28415,"10203","[10203] PARASKEVOPOULOS G. M:   GEOCHEMISTRY AND REGIONAL RELATIONSHIP OF TERTIARY AND QUATERNARY IGNEOUS ROCKS FROM THE AEGEAN REGION AND ADJACENT AREAS |  TSCHERMAKS MINERAL. PETROGR. MITT. 6    [1958]  13-72"
"trachyandesit","1980","[10249] KELLER J. (1980)","samp. V 200",NA,"AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO","PRE-CALDERA CONE OF SOUTHVULCANO, LAVA FLOW SPIAGGIA LUNGA-UNIT, CAPO SECCO",38.38,14.97,38.42,15,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",52.2,0.7,18.1,8.4,4.7,3.3,3.3,0.4,NA,NA,7.56443,98.66443,"10249","[10249] KELLER J.:   THE ISLAND OF VULCANO |    VILLARI, L. | THE AEOLIAN ISLANDS | ISTITUTO INTERNAZIONALE DI VULCANOLOGIA / COMPARE REF. 12095  [1980]  29-74"
"trachyandesit","1980","[10249] KELLER J. (1980)","samp. V 62",NA,"AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO","PRE-CALDERA CONE OF SOUTHVULCANO, SOUTHERN SLOPE OF FELICICCHE",38.38,14.97,38.42,15,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",53,0.85,18.5,7.6,3.4,3.6,3.6,0.42,NA,NA,8.03938,99.00938,"10249","[10249] KELLER J.:   THE ISLAND OF VULCANO |    VILLARI, L. | THE AEOLIAN ISLANDS | ISTITUTO INTERNAZIONALE DI VULCANOLOGIA / COMPARE REF. 12095  [1980]  29-74"
"trachyandesit","1980","[10249] KELLER J. (1980)","samp. V 218",NA,"AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO","PRE-CALDERA CONE OF SOUTHVULCANO, LAVA FLOW OF THE GELSO-PETRULLA SECONDARY CENTER",38.38,14.97,38.42,15,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",52.3,0.75,15.5,9.7,6.4,2.6,2.8,0.35,NA,NA,8.33898,98.73898,"10249","[10249] KELLER J.:   THE ISLAND OF VULCANO |    VILLARI, L. | THE AEOLIAN ISLANDS | ISTITUTO INTERNAZIONALE DI VULCANOLOGIA / COMPARE REF. 12095  [1980]  29-74"
"trachyandesit","1980","[10249] KELLER J. (1980)","samp. V 51",NA,"AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO","PRE-CALDERA CONE OF SOUTHVULCANO, LAVA FLOW FROM PISANI TO GELSO, PUNTA BANDIERA",38.38,14.97,38.42,15,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",53.1,0.8,18,7.7,4.2,3.2,3.3,0.36,NA,NA,7.62906,98.28906,"10249","[10249] KELLER J.:   THE ISLAND OF VULCANO |    VILLARI, L. | THE AEOLIAN ISLANDS | ISTITUTO INTERNAZIONALE DI VULCANOLOGIA / COMPARE REF. 12095  [1980]  29-74"
"trachyandesit","1980","[10249] KELLER J. (1980)","samp. V 143",NA,"AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO","PRE-CALDERA CONE OF SOUTHVULCANO, LAVA FLOW FROM PISANI TO GELSO, S OF PORTELLA DELLA TROVATINA",38.38,14.97,38.42,15,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",53.9,0.8,17.8,7.3,4,3.3,3.5,0.37,NA,NA,7.41914,98.38914,"10249","[10249] KELLER J.:   THE ISLAND OF VULCANO |    VILLARI, L. | THE AEOLIAN ISLANDS | ISTITUTO INTERNAZIONALE DI VULCANOLOGIA / COMPARE REF. 12095  [1980]  29-74"
"trachyandesit","1980","[10249] KELLER J. (1980)","samp. V 192",NA,"AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO","PRE-CALDERA CONE OF SOUTHVULCANO, W OF FARO VECCHIO GELSO",38.38,14.97,38.42,15,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",55,0.7,18.2,7.6,3.3,3.6,3.3,0.5,NA,NA,7.40932,99.60932,"10249","[10249] KELLER J.:   THE ISLAND OF VULCANO |    VILLARI, L. | THE AEOLIAN ISLANDS | ISTITUTO INTERNAZIONALE DI VULCANOLOGIA / COMPARE REF. 12095  [1980]  29-74"
"trachyandesit","2007","[10276] HILDRETH W. (2007)","samp. B-647A",NA,"BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / CALIFORNIA / LONG VALLEY CALDERA / BISHOP TUFF RHYOLITE",NA,37.62,-118.75,37.62,-118.75,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE","QUATERNARY","WHOLE ROCK",56.8954516765328,1.0941826690572,17.8221783289279,7.14647651576929,3.97651980288795,2.42583061334477,3.89156455355985,0.594686745296757,1.61,NA,5.65791827308714,99.5048091784636,"10276","[10276] HILDRETH W., WILSON C. J. N.:   COMPOSITIONAL ZONING OF THE BISHOP TUFF |  J. PETROL. 48    [2007]  951-999  | doi: 10.1093/petrology/egm007"
"trachyandesit","2007","[10276] HILDRETH W. (2007)","samp. B-647B",NA,"BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / CALIFORNIA / LONG VALLEY CALDERA / BISHOP TUFF RHYOLITE",NA,37.62,-118.75,37.62,-118.75,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE","QUATERNARY","WHOLE ROCK",57.0246307141428,1.0941334689927,17.8880014653097,7.27603903321678,4.03481015846792,2.40441748218905,3.5716304208887,0.54861066695495,1.61,NA,5.66097348909855,99.5032468992611,"10276","[10276] HILDRETH W., WILSON C. J. N.:   COMPOSITIONAL ZONING OF THE BISHOP TUFF |  J. PETROL. 48    [2007]  951-999  | doi: 10.1093/petrology/egm007"
"trachyandesit","1990","[10315] LE MASURIER W. E. (1990)","samp. LC23",250762,"MARION ISLANDS / MARION","BASE OF GOODHOPE BAY, WESTERN SHIELD",-46.75,37.75,-46.75,37.75,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE","PLEISTOCENE","WHOLE ROCK",55.33,1.5,17.06,5.06,2.6,2.17,5.81,0.66,NA,NA,8.36954,98.55954,"10315","[10315] LE MASURIER W. E., THOMSON J. W.:   VOLCANOES OF THE ANTARCTIC PLATE AND SOUTHERN OCEANS |  ANTARCTIC RES. SER. 48    [1990]  1-481  | doi: 10.1029/AR048"
"trachyandesit","1990","[10315] LE MASURIER W. E. (1990)","samp. 65005",NA,"HEARD / HEARD","CAVE BAY",-53,73.5,-53,73.5,"SUBAERIAL","VOLCANIC ROCK","TRACHYANDESITE",NA,"WHOLE ROCK",50.94,3.22,15.99,7.31,4.01,3.56,3.79,0.92,NA,NA,9.931664,99.671664,"10315","[10315] LE MASURIER W. E., THOMSON J. W.:   VOLCANOES OF THE ANTARCTIC PLATE AND SOUTHERN OCEANS |  ANTARCTIC RES. SER. 48    [1990]  1-481  | doi: 10.1029/AR048"
"trachyandesit","1993","[10330] LYNCH D. J. (1993)","samp. SBB",NA,"MEXICAN BASIN AND RANGE / WESTERN MEXICAN BASIN AND RANGE (GULF EXTENSIONAL  / BAJA CALIFORNIA / PINACATE VOLCANIC FIELD","VOLCAN SANTA CLARA",31.785,-113.495,31.785,-113.495,"SUBAERIAL","VOLCANIC ROCK","BASALTIC-TRACHYANDESITE","PLEISTOCENE","WHOLE ROCK",53.8,1.54,17.5,5.77,2.78,3.15,5.33,0.38,NA,NA,9.861808,100.111808,"10330","[10330] LYNCH D. J., MUSSELMAN T. E., GUTMANN J. T., PATCHETT P. J.:   ISOTOPIC EVIDENCE FOR THE ORIGIN OF CENOZOIC VOLCANIC ROCKS IN THE PINACATE VOLCANIC FIELD, NORTHWESTERN MEXICO |  LITHOS 29    [1993]  295-302  | doi: 10.1016/0024-4937(93)90023-6"
"shoshonit","2006","[10358] PECCERILLO A. (2006)","samp. WA05-AV-A",NA,"WESTERN ALPS / GRESSONEY VALLEY/CERVO VALLEY",NA,45,7,46,8,"SUBAERIAL","VOLCANIC ROCK","SHOSHONITE",NA,"WHOLE ROCK",53.26,0.93,13.78,7.1,7.23,4.45,2.24,0.89,2.66,NA,6.75884,96.63884,"10358","[10358] PECCERILLO A., MARTINOTTI G.:   THE WESTERN MEDITERRANEAN LAMPROITIC MAGMATISM: ORIGIN AND GEODYNAMIC SIGNIFICANCE |  TERRA NOVA 18    [2006]  109-117  | doi: 10.1111/j.1365-3121.2006.00670.x"
"shoshonit","2007","[10363] CHEN YANG(2007)  [GeoReM [3070] ]","samp. WDLC-NGL-1A",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / WUDALIANCHI-ERKESHAN-KELUO VOLCANIC FIELD",NA,4873554,12600124,4873554,12600124,"SUBAERIAL","VOLCANIC ROCK","SHOSHONITE","CENOZOIC","WHOLE ROCK",52.61,2.31,13.76,5.87,6.55,5.14,3.14,0.89,0.87,NA,7.522328,97.792328,"10363","[10363] CHEN YANG, ZHANG YOUXUE, GRAHAM D., SU SHANGGOU, DENG JINFU:   GEOCHEMISTRY OF CENOZOIC BASALTS AND MANTLE XENOLITHS IN NORTHEAST CHINA |  LITHOS 96    [2007]  108-126  | GeoReM-id: 3070 | doi: 10.1016/j.lithos.2006.09.015"
